match_id,league,year,split,date,team1,team2,result,team1_historical_wins,team2_historical_wins,team1_recent_win_rate,team2_recent_win_rate,team1_season_win_rate,team2_season_win_rate,team1_first_dragon_rate,team1_first_herald_rate,team1_first_tower_rate,team2_first_dragon_rate,team2_first_herald_rate,team2_first_tower_rate
LCKC_2023-02-10 05:07:00_Dplus KIA Challengers_BRION Challengers,LCKC,2023,Spring,2023/2/10 5:07,Dplus KIA Challengers,BRION Challengers,1,2,0,0.6,0.1,0.018492176,0.001422475,0.5,0.4,0.4,0.4,0.7,0.4
LCKC_2023-02-10 05:07:00_Gen.G Global Academy_DN Freecs Challengers,LCKC,2023,Spring,2023/2/10 5:07,Gen.G Global Academy,DN Freecs Challengers,1,1,2,0.4,0.4,0.008534851,0.008534851,0.5,0.3,0.2,0.6,0.3,0.4
LCKC_2023-02-10 05:07:00_Dplus KIA Challengers_DN Freecs Challengers,LCKC,2023,Spring,2023/2/10 5:07,Dplus KIA Challengers,DN Freecs Challengers,1,0,0,0.6,0.4,0.018492176,0.008534851,0.5,0.4,0.4,0.6,0.3,0.4
LCKC_2023-02-10 06:01:00_Dplus KIA Challengers_DN Freecs Challengers,LCKC,2023,Spring,2023/2/10 6:01,Dplus KIA Challengers,DN Freecs Challengers,1,1,0,0.7,0.3,0.021216407,0.008486563,0.3,0.4,0.4,0.6,0.4,0.5
LCKC_2023-02-10 06:08:00_BRION Challengers_Gen.G Global Academy,LCKC,2023,Spring,2023/2/10 6:08,BRION Challengers,Gen.G Global Academy,0,0,1,0.1,0.5,0.001412429,0.011299435,0.4,0.7,0.4,0.4,0.4,0.3
LCK_2023-02-10 08:07:00_BRION_Hanwha Life Esports,LCK,2023,Spring,2023/2/10 8:07,BRION,Hanwha Life Esports,0,0,0,0.3,0.5,0.009873061,0.011283498,0.6,0.9,0.5,0.5,0.7,0.2
LCK_2023-02-10 09:01:00_BRION_Hanwha Life Esports,LCK,2023,Spring,2023/2/10 9:01,BRION,Hanwha Life Esports,1,0,1,0.2,0.6,0.009845288,0.012658228,0.6,0.9,0.4,0.6,0.7,0.2
LCK_2023-02-10 10:00:00_BRION_Hanwha Life Esports,LCK,2023,Spring,2023/2/10 10:00,BRION,Hanwha Life Esports,0,1,1,0.3,0.6,0.011204482,0.012605042,0.6,0.9,0.4,0.6,0.7,0.3
LCK_2023-02-10 11:30:00_DRX_Liiv SANDBOX,LCK,2023,Spring,2023/2/10 11:30,DRX,Liiv SANDBOX,0,0,0,0.4,0.7,0.006973501,0.015341702,0.2,0.5,0.2,0.4,0.6,0.5
LCK_2023-02-10 12:23:00_DRX_Liiv SANDBOX,LCK,2023,Spring,2023/2/10 12:23,DRX,Liiv SANDBOX,1,0,1,0.4,0.7,0.006944444,0.016666667,0.2,0.5,0.2,0.3,0.5,0.4
LCK_2023-02-10 13:14:00_Liiv SANDBOX_DRX,LCK,2023,Spring,2023/2/10 13:14,Liiv SANDBOX,DRX,1,1,1,0.6,0.5,0.016620499,0.008310249,0.3,0.5,0.5,0.1,0.6,0.2
LCK_2023-02-11 06:09:00_DN Freecs_Nongshim RedForce,LCK,2023,Spring,2023/2/11 6:09,DN Freecs,Nongshim RedForce,1,0,0,0.4,0.3,0.006622517,0.005298013,0.5,0.8,0.4,0.4,0.3,0.7
LCK_2023-02-11 07:02:00_Nongshim RedForce_DN Freecs,LCK,2023,Spring,2023/2/11 7:02,Nongshim RedForce,DN Freecs,0,0,1,0.3,0.5,0.005291005,0.007936508,0.4,0.4,0.8,0.4,0.8,0.5
LCK_2023-02-11 08:37:00_KT Rolster_Gen.G,LCK,2023,Spring,2023/2/11 8:37,KT Rolster,Gen.G,0,0,0,0.6,0.8,0.013192612,0.015831135,0.6,0.6,0.4,0.3,0.5,0.7
LCK_2023-02-11 09:27:00_Gen.G_KT Rolster,LCK,2023,Spring,2023/2/11 9:27,Gen.G,KT Rolster,0,1,0,0.8,0.6,0.017082786,0.013140604,0.2,0.4,0.7,0.5,0.6,0.4
LCK_2023-02-11 10:22:00_KT Rolster_Gen.G,LCK,2023,Spring,2023/2/11 10:22,KT Rolster,Gen.G,1,1,1,0.6,0.8,0.014416776,0.017038008,0.5,0.6,0.4,0.2,0.4,0.7
LEC_2023-02-11 17:58:00_Team Vitality_Team Heretics,LEC,2023,Winter,2023/2/11 17:58,Team Vitality,Team Heretics,0,2,0,0.8,0.4,0.129032258,0.064516129,0.4,0.3,0.3,0.2,0.5,0.6
LEC_2023-02-11 18:46:00_Team Vitality_Team Heretics,LEC,2023,Winter,2023/2/11 18:46,Team Vitality,Team Heretics,1,2,1,0.7,0.4,0.126984127,0.079365079,0.4,0.3,0.4,0.1,0.5,0.6
LEC_2023-02-11 20:43:00_SK Gaming_KOI,LEC,2023,Winter,2023/2/11 20:43,SK Gaming,KOI,0,1,1,0.6,0.5,0.092307692,0.076923077,0.4,0.6,0.6,0.3,0.8,0.8
NACL_2023-02-11 21:17:00_Evil Geniuses Challengers_FlyQuest NZXT,NACL,2023,Spring,2023/2/11 21:17,Evil Geniuses Challengers,FlyQuest NZXT,1,0,0,0.5,0.7,0.007792208,0.014285714,0.7,0.6,0.7,0.3,0.8,0.6
NACL_2023-02-11 21:21:00_CLG Challengers_100 Thieves Challengers,NACL,2023,Spring,2023/2/11 21:21,CLG Challengers,100 Thieves Challengers,0,0,0,0.5,0.6,0.010376135,0.009079118,0.3,0.7,0.6,0.2,0.6,0.5
NACL_2023-02-11 22:17:00_100 Thieves Challengers_CLG Challengers,NACL,2023,Spring,2023/2/11 22:17,100 Thieves Challengers,CLG Challengers,1,1,0,0.7,0.4,0.010362694,0.010362694,0.2,0.6,0.6,0.3,0.7,0.6
NACL_2023-02-11 22:22:00_Evil Geniuses Challengers_FlyQuest NZXT,NACL,2023,Spring,2023/2/11 22:22,Evil Geniuses Challengers,FlyQuest NZXT,1,1,0,0.6,0.6,0.009055627,0.014230272,0.6,0.6,0.6,0.2,0.8,0.5
NACL_2023-02-11 23:17:00_Team Liquid First_Immortals Challengers,NACL,2023,Spring,2023/2/11 23:17,Team Liquid First,Immortals Challengers,0,0,0,0.2,0.3,0.003875969,0.006459948,0.4,0.7,0.8,0.2,0.7,0.7
NACL_2023-02-11 23:26:00_AOE Gold_TSM Challengers,NACL,2023,Spring,2023/2/11 23:26,AOE Gold,TSM Challengers,0,0,0,0.3,0.3,0.00516129,0.006451613,0,0.8,0.4,0.3,0.5,0.5
NACL_2023-02-12 00:14:00_AOE Gold_TSM Challengers,NACL,2023,Spring,2023/2/12 0:14,AOE Gold,TSM Challengers,1,0,1,0.3,0.3,0.005154639,0.007731959,0.1,0.8,0.3,0.4,0.6,0.5
NACL_2023-02-12 00:21:00_Team Liquid First_Immortals Challengers,NACL,2023,Spring,2023/2/12 0:21,Team Liquid First,Immortals Challengers,0,0,1,0.2,0.4,0.003861004,0.007722008,0.5,0.8,0.9,0.2,0.7,0.7
NACL_2023-02-12 01:09:00_Team Liquid Challengers_Cloud9 Challengers,NACL,2023,Spring,2023/2/12 1:09,Team Liquid Challengers,Cloud9 Challengers,0,0,0,0.8,0.7,0.011568123,0.011568123,0.7,0.7,0.8,0.4,0.5,0.6
NACL_2023-02-12 01:14:00_Dignitas Challengers_Cincinnati Fear,NACL,2023,Spring,2023/2/12 1:14,Dignitas Challengers,Cincinnati Fear,1,0,0,0.9,0.8,0.016688062,0.014120668,0.5,0.3,0.5,0.3,0.8,0.7
NACL_2023-02-12 01:59:00_Dignitas Challengers_Cincinnati Fear,NACL,2023,Spring,2023/2/12 1:59,Dignitas Challengers,Cincinnati Fear,1,1,0,0.9,0.8,0.017948718,0.014102564,0.5,0.4,0.5,0.3,0.9,0.7
NACL_2023-02-12 02:08:00_Team Liquid Challengers_Cloud9 Challengers,NACL,2023,Spring,2023/2/12 2:08,Team Liquid Challengers,Cloud9 Challengers,0,0,1,0.7,0.7,0.011523688,0.012804097,0.6,0.6,0.7,0.4,0.4,0.5
LCK_2023-02-12 06:08:00_Dplus KIA_Hanwha Life Esports,LCK,2023,Spring,2023/2/12 6:08,Dplus KIA,Hanwha Life Esports,1,0,0,0.3,0.6,0.012787724,0.012787724,0.4,0.3,0.5,0.5,0.7,0.2
LCK_2023-02-12 07:08:00_Hanwha Life Esports_Dplus KIA,LCK,2023,Spring,2023/2/12 7:08,Hanwha Life Esports,Dplus KIA,0,0,1,0.6,0.4,0.012771392,0.014048531,0.6,0.7,0.3,0.4,0.4,0.5
LCK_2023-02-12 08:46:00_T1_DRX,LCK,2023,Spring,2023/2/12 8:46,T1,DRX,1,0,0,0.7,0.4,0.01656051,0.007643312,0.8,0.6,0.5,0.1,0.5,0.3
LCK_2023-02-12 09:43:00_DRX_T1,LCK,2023,Spring,2023/2/12 9:43,DRX,T1,0,0,1,0.3,0.7,0.007614213,0.017766497,0.1,0.4,0.4,0.7,0.6,0.5
LEC_2023-02-12 17:56:00_Astralis_MAD Lions KOI,LEC,2023,Winter,2023/2/12 17:56,Astralis,MAD Lions KOI,1,0,2,0.3,0.8,0.044776119,0.119402985,0.6,0.4,0.5,0.1,0.4,0.4
LEC_2023-02-12 18:44:00_MAD Lions KOI_Astralis,LEC,2023,Winter,2023/2/12 18:44,MAD Lions KOI,Astralis,1,2,1,0.7,0.4,0.117647059,0.058823529,0.2,0.4,0.3,0.6,0.5,0.4
LEC_2023-02-12 20:34:00_Team BDS_G2 Esports,LEC,2023,Winter,2023/2/12 20:34,Team BDS,G2 Esports,1,0,2,0.5,0.7,0.071428571,0.1,0.1,0.5,0.5,0.5,0.4,0.3
NACL_2023-02-12 21:04:00_Cloud9 Challengers_Golden Guardians Challengers,NACL,2023,Spring,2023/2/12 21:04,Cloud9 Challengers,Golden Guardians Challengers,1,0,0,0.7,0.8,0.013801757,0.011292346,0.5,0.4,0.5,0.3,0.5,0.4
NACL_2023-02-12 21:05:00_CLG Faith_100 Thieves Challengers,NACL,2023,Spring,2023/2/12 21:05,CLG Faith,100 Thieves Challengers,0,0,0,0.1,0.7,0.001253133,0.011278195,0.4,0.7,0.6,0.1,0.6,0.6
LEC_2023-02-12 21:32:00_G2 Esports_Team BDS,LEC,2023,Winter,2023/2/12 21:32,G2 Esports,Team BDS,1,2,1,0.6,0.6,0.098591549,0.084507042,0.4,0.5,0.4,0.1,0.5,0.5
NACL_2023-02-12 21:52:00_100 Thieves Challengers_CLG Faith,NACL,2023,Spring,2023/2/12 21:52,100 Thieves Challengers,CLG Faith,1,1,0,0.7,0.1,0.012515645,0.001251564,0.1,0.5,0.5,0.4,0.6,0.6
NACL_2023-02-12 21:58:00_Golden Guardians Challengers_Cloud9 Challengers,NACL,2023,Spring,2023/2/12 21:58,Golden Guardians Challengers,Cloud9 Challengers,1,0,1,0.7,0.8,0.01125,0.015,0.3,0.5,0.4,0.5,0.4,0.5
NACL_2023-02-12 22:42:00_FLY FAM_Wildcard Gaming,NACL,2023,Spring,2023/2/12 22:42,FLY FAM,Wildcard Gaming,0,0,0,0,0.6,0.001248439,0.012484395,0.4,0.7,0.5,0.3,0.6,0.8
NACL_2023-02-12 22:54:00_Team Liquid Challengers_CLG Challengers,NACL,2023,Spring,2023/2/12 22:54,Team Liquid Challengers,CLG Challengers,0,0,0,0.6,0.3,0.011221945,0.009975062,0.6,0.7,0.8,0.3,0.7,0.7
NACL_2023-02-12 23:36:00_FLY FAM_Wildcard Gaming,NACL,2023,Spring,2023/2/12 23:36,FLY FAM,Wildcard Gaming,0,0,1,0,0.7,0.00124533,0.01369863,0.3,0.7,0.4,0.2,0.6,0.7
NACL_2023-02-12 23:47:00_CLG Challengers_Team Liquid Challengers,NACL,2023,Spring,2023/2/12 23:47,CLG Challengers,Team Liquid Challengers,1,1,0,0.3,0.6,0.01119403,0.01119403,0.2,0.6,0.6,0.5,0.6,0.7
NACL_2023-02-13 00:31:00_TSM Challengers_Cincinnati Fear,NACL,2023,Spring,2023/2/13 0:31,TSM Challengers,Cincinnati Fear,1,0,0,0.3,0.7,0.007453416,0.013664596,0.3,0.7,0.5,0.4,0.8,0.8
NACL_2023-02-13 00:44:00_Dignitas Challengers_FlyQuest NZXT,NACL,2023,Spring,2023/2/13 0:44,Dignitas Challengers,FlyQuest NZXT,1,0,0,1,0.6,0.018610422,0.013647643,0.6,0.4,0.6,0.2,0.8,0.5
NACL_2023-02-13 01:26:00_Cincinnati Fear_TSM Challengers,NACL,2023,Spring,2023/2/13 1:26,Cincinnati Fear,TSM Challengers,0,0,1,0.6,0.4,0.013630731,0.008674102,0.4,0.7,0.7,0.3,0.7,0.5
NACL_2023-02-13 01:38:00_Dignitas Challengers_FlyQuest NZXT,NACL,2023,Spring,2023/2/13 1:38,Dignitas Challengers,FlyQuest NZXT,1,1,0,1,0.6,0.01980198,0.013613861,0.6,0.4,0.7,0.1,0.9,0.6
LCKC_2023-02-13 05:10:00_Nongshim Esports Academy_Hanwha Life Esports Challengers,LCKC,2023,Spring,2023/2/13 5:10,Nongshim Esports Academy,Hanwha Life Esports Challengers,1,0,0,0.5,0.6,0.014833127,0.017305315,0.8,0.3,0.4,0.7,0.8,0.8
LCKC_2023-02-13 05:59:00_Nongshim Esports Academy_Hanwha Life Esports Challengers,LCKC,2023,Spring,2023/2/13 5:59,Nongshim Esports Academy,Hanwha Life Esports Challengers,1,1,0,0.5,0.6,0.016049383,0.017283951,0.7,0.4,0.5,0.6,0.8,0.8
LCKC_2023-02-13 07:41:00_BRION Challengers_T1 Esports Academy,LCKC,2023,Spring,2023/2/13 7:41,BRION Challengers,T1 Esports Academy,1,0,0,0.1,0.3,0.001233046,0.013563502,0.4,0.7,0.3,0.4,0.8,0.9
LCKC_2023-02-13 08:48:00_T1 Esports Academy_BRION Challengers,LCKC,2023,Spring,2023/2/13 8:48,T1 Esports Academy,BRION Challengers,1,0,1,0.3,0.2,0.013546798,0.002463054,0.4,0.8,0.8,0.4,0.8,0.3
LCKC_2023-02-13 09:41:00_BRION Challengers_T1 Esports Academy,LCKC,2023,Spring,2023/2/13 9:41,BRION Challengers,T1 Esports Academy,0,1,1,0.2,0.3,0.002460025,0.014760148,0.3,0.9,0.4,0.3,0.8,0.8
LCKC_2023-02-13 11:00:00_KT Rolster Challengers_Gen.G Global Academy,LCKC,2023,Spring,2023/2/13 11:00,KT Rolster Challengers,Gen.G Global Academy,1,0,0,0.8,0.6,0.018427518,0.011056511,0.5,0.5,0.5,0.5,0.5,0.3
LCKC_2023-02-13 11:54:00_Gen.G Global Academy_KT Rolster Challengers,LCKC,2023,Spring,2023/2/13 11:54,Gen.G Global Academy,KT Rolster Challengers,0,0,1,0.6,0.8,0.011042945,0.019631902,0.5,0.6,0.3,0.6,0.5,0.6
LEC_2023-02-13 17:07:00_Team Vitality_KOI,LEC,2023,Winter,2023/2/13 17:07,Team Vitality,KOI,0,0,1,0.7,0.5,0.125,0.083333333,0.4,0.3,0.3,0.3,0.7,0.7
LEC_2023-02-13 18:02:00_KOI_Team Vitality,LEC,2023,Winter,2023/2/13 18:02,KOI,Team Vitality,1,2,0,0.5,0.6,0.095890411,0.123287671,0.3,0.7,0.6,0.4,0.4,0.3
LEC_2023-02-13 18:56:00_MAD Lions KOI_G2 Esports,LEC,2023,Winter,2023/2/13 18:56,MAD Lions KOI,G2 Esports,0,1,0,0.7,0.6,0.121621622,0.108108108,0.3,0.3,0.3,0.4,0.6,0.5
LEC_2023-02-13 19:46:00_G2 Esports_MAD Lions KOI,LEC,2023,Winter,2023/2/13 19:46,G2 Esports,MAD Lions KOI,1,1,1,0.6,0.7,0.12,0.12,0.4,0.6,0.5,0.4,0.4,0.4
NACL_2023-02-13 21:05:00_Evil Geniuses Challengers_Wildcard Gaming,NACL,2023,Spring,2023/2/13 21:05,Evil Geniuses Challengers,Wildcard Gaming,0,0,0,0.6,0.8,0.009803922,0.014705882,0.6,0.6,0.7,0.2,0.7,0.7
NACL_2023-02-13 21:06:00_AOE Gold_Team Liquid First,NACL,2023,Spring,2023/2/13 21:06,AOE Gold,Team Liquid First,1,0,0,0.3,0.2,0.006119951,0.003671971,0.1,0.8,0.4,0.4,0.7,0.8
NACL_2023-02-13 22:00:00_Evil Geniuses Challengers_Wildcard Gaming,NACL,2023,Spring,2023/2/13 22:00,Evil Geniuses Challengers,Wildcard Gaming,0,0,1,0.5,0.8,0.009779951,0.015892421,0.5,0.7,0.7,0.1,0.8,0.6
NACL_2023-02-13 22:02:00_AOE Gold_Team Liquid First,NACL,2023,Spring,2023/2/13 22:02,AOE Gold,Team Liquid First,1,1,0,0.4,0.2,0.007326007,0.003663004,0.2,0.7,0.4,0.4,0.7,0.8
NACL_2023-02-13 22:56:00_FLY FAM_100 Thieves Challengers,NACL,2023,Spring,2023/2/13 22:56,FLY FAM,100 Thieves Challengers,0,0,0,0,0.8,0.001219512,0.013414634,0.3,0.7,0.3,0.1,0.5,0.6
NACL_2023-02-13 22:59:00_Immortals Challengers_Cloud9 Challengers,NACL,2023,Spring,2023/2/13 22:59,Immortals Challengers,Cloud9 Challengers,0,0,0,0.5,0.7,0.008526188,0.014616322,0.1,0.7,0.6,0.6,0.5,0.6
NACL_2023-02-13 23:48:00_100 Thieves Challengers_FLY FAM,NACL,2023,Spring,2023/2/13 23:48,100 Thieves Challengers,FLY FAM,1,1,0,0.8,0,0.01459854,0.001216545,0,0.6,0.5,0.2,0.8,0.3
NACL_2023-02-13 23:57:00_Immortals Challengers_Cloud9 Challengers,NACL,2023,Spring,2023/2/13 23:57,Immortals Challengers,Cloud9 Challengers,0,0,1,0.5,0.7,0.008505468,0.015795869,0.2,0.8,0.7,0.6,0.5,0.6
NACL_2023-02-14 00:41:00_CLG Faith_Team Liquid Challengers,NACL,2023,Spring,2023/2/14 0:41,CLG Faith,Team Liquid Challengers,0,0,0,0,0.5,0.001213592,0.01092233,0.3,0.6,0.6,0.5,0.5,0.7
NACL_2023-02-14 01:05:00_Golden Guardians Challengers_CLG Challengers,NACL,2023,Spring,2023/2/14 1:05,Golden Guardians Challengers,CLG Challengers,1,0,0,0.8,0.4,0.012121212,0.012121212,0.4,0.5,0.5,0.2,0.5,0.7
NACL_2023-02-14 01:29:00_Team Liquid Challengers_CLG Faith,NACL,2023,Spring,2023/2/14 1:29,Team Liquid Challengers,CLG Faith,1,1,0,0.5,0,0.012106538,0.001210654,0.6,0.4,0.6,0.3,0.6,0.6
NACL_2023-02-14 01:54:00_CLG Challengers_Golden Guardians Challengers,NACL,2023,Spring,2023/2/14 1:54,CLG Challengers,Golden Guardians Challengers,1,0,1,0.4,0.8,0.012091898,0.013301088,0.3,0.5,0.7,0.4,0.6,0.4
LCKC_2023-02-14 08:04:00_Dplus KIA Challengers_Liiv SANDBOX Youth,LCKC,2023,Spring,2023/2/14 8:04,Dplus KIA Challengers,Liiv SANDBOX Youth,0,0,0,0.7,0.6,0.019323671,0.010869565,0.3,0.3,0.4,0.5,0.7,0.5
LCKC_2023-02-14 09:05:00_Dplus KIA Challengers_Liiv SANDBOX Youth,LCKC,2023,Spring,2023/2/14 9:05,Dplus KIA Challengers,Liiv SANDBOX Youth,1,0,1,0.7,0.7,0.019300362,0.012062726,0.2,0.2,0.4,0.5,0.6,0.5
LCKC_2023-02-14 09:58:00_Liiv SANDBOX Youth_Dplus KIA Challengers,LCKC,2023,Spring,2023/2/14 9:58,Liiv SANDBOX Youth,Dplus KIA Challengers,0,1,1,0.6,0.7,0.012048193,0.020481928,0.5,0.6,0.6,0.3,0.3,0.4
LCKC_2023-02-14 11:30:00_DRX Challengers_DN Freecs Challengers,LCKC,2023,Spring,2023/2/14 11:30,DRX Challengers,DN Freecs Challengers,1,0,0,0.5,0.2,0.010830325,0.007220217,0.4,0.6,0.6,0.5,0.3,0.5
LCKC_2023-02-14 12:21:00_DN Freecs Challengers_DRX Challengers,LCKC,2023,Spring,2023/2/14 12:21,DN Freecs Challengers,DRX Challengers,0,0,1,0.2,0.5,0.007211538,0.012019231,0.5,0.4,0.6,0.4,0.7,0.7
LFL2_2023-02-14 17:07:00_Lille Esport_Atletec,LFL2,2023,Spring,2023/2/14 17:07,Lille Esport,Atletec,1,0,1,0.6,0.5,0.007168459,0.005973716,0.4,0.6,0.5,0.3,0.9,0.4
LFL2_2023-02-14 17:59:00_Akroma_Klanik Esport,LFL2,2023,Spring,2023/2/14 17:59,Akroma,Klanik Esport,1,0,1,0.3,0.7,0.003567182,0.008323424,0.1,0.6,0.1,0.2,0.8,0.8
LFL2_2023-02-14 19:00:00_Team du Sud_Project Conquerors,LFL2,2023,Spring,2023/2/14 19:00,Team du Sud,Project Conquerors,1,1,0,0.9,0.4,0.010625738,0.00472255,0.4,0.6,0.4,0.1,0.8,0.5
LFL2_2023-02-14 20:02:00_Joblife_beGenius ESC,LFL2,2023,Spring,2023/2/14 20:02,Joblife,beGenius ESC,0,1,0,0.8,0.4,0.009400705,0.004700353,0.4,0.6,0.5,0.3,0.8,0.4
LFL2_2023-02-14 21:06:00_MS Company_ViV Esport,LFL2,2023,Spring,2023/2/14 21:06,MS Company,ViV Esport,0,0,1,0,0.4,0,0.004662005,0.5,0.6,0.4,0.7,0.5,0.4
LCK_2023-02-15 08:07:00_DRX_KT Rolster,LCK,2023,Spring,2023/2/15 8:07,DRX,KT Rolster,0,0,0,0.3,0.6,0.006984866,0.013969732,0.1,0.3,0.3,0.5,0.6,0.5
LCK_2023-02-15 08:57:00_KT Rolster_DRX,LCK,2023,Spring,2023/2/15 8:57,KT Rolster,DRX,1,1,0,0.7,0.2,0.015116279,0.006976744,0.5,0.6,0.4,0.1,0.4,0.3
LCK_2023-02-15 10:37:00_Nongshim RedForce_Hanwha Life Esports,LCK,2023,Spring,2023/2/15 10:37,Nongshim RedForce,Hanwha Life Esports,0,0,0,0.2,0.6,0.004645761,0.011614402,0.5,0.5,0.8,0.5,0.6,0.3
LCK_2023-02-15 11:39:00_Nongshim RedForce_Hanwha Life Esports,LCK,2023,Spring,2023/2/15 11:39,Nongshim RedForce,Hanwha Life Esports,0,0,1,0.1,0.6,0.004640371,0.012761021,0.5,0.5,0.7,0.5,0.5,0.2
LCKC_2023-02-16 05:06:00_Gen.G Global Academy_BRION Challengers,LCKC,2023,Spring,2023/2/16 5:06,Gen.G Global Academy,BRION Challengers,1,2,0,0.6,0.1,0.010180995,0.002262443,0.4,0.7,0.3,0.3,0.8,0.3
LCKC_2023-02-16 05:06:00_Gen.G Global Academy_Liiv SANDBOX Youth,LCKC,2023,Spring,2023/2/16 5:06,Gen.G Global Academy,Liiv SANDBOX Youth,1,1,2,0.6,0.5,0.010180995,0.011312217,0.4,0.7,0.3,0.5,0.5,0.6
LCKC_2023-02-16 05:06:00_KT Rolster Challengers_Liiv SANDBOX Youth,LCKC,2023,Spring,2023/2/16 5:06,KT Rolster Challengers,Liiv SANDBOX Youth,1,2,0,0.8,0.5,0.019230769,0.011312217,0.6,0.5,0.5,0.5,0.5,0.6
LCKC_2023-02-16 05:06:00_KT Rolster Challengers_BRION Challengers,LCKC,2023,Spring,2023/2/16 5:06,KT Rolster Challengers,BRION Challengers,1,2,0,0.8,0.1,0.019230769,0.002262443,0.6,0.5,0.5,0.3,0.8,0.3
LCKC_2023-02-16 05:08:00_Dplus KIA Challengers_DN Freecs Challengers,LCKC,2023,Spring,2023/2/16 5:08,Dplus KIA Challengers,DN Freecs Challengers,1,2,0,0.7,0.1,0.02027027,0.006756757,0.3,0.3,0.3,0.6,0.4,0.7
LCKC_2023-02-16 05:57:00_Liiv SANDBOX Youth_KT Rolster Challengers,LCKC,2023,Spring,2023/2/16 5:57,Liiv SANDBOX Youth,KT Rolster Challengers,0,0,3,0.4,0.9,0.011248594,0.021372328,0.5,0.7,0.7,0.7,0.6,0.6
LCKC_2023-02-16 06:10:00_DN Freecs Challengers_Dplus KIA Challengers,LCKC,2023,Spring,2023/2/16 6:10,DN Freecs Challengers,Dplus KIA Challengers,0,0,3,0,0.7,0.006741573,0.021348315,0.5,0.4,0.6,0.3,0.2,0.3
LCKC_2023-02-16 06:15:00_Gen.G Global Academy_BRION Challengers,LCKC,2023,Spring,2023/2/16 6:15,Gen.G Global Academy,BRION Challengers,1,3,0,0.6,0.1,0.012345679,0.002244669,0.3,0.8,0.3,0.2,0.8,0.4
LCK_2023-02-16 08:07:00_BRION_Dplus KIA,LCK,2023,Spring,2023/2/16 8:07,BRION,Dplus KIA,0,0,0,0.3,0.5,0.00896861,0.013452915,0.6,0.9,0.4,0.4,0.3,0.5
LCK_2023-02-16 09:01:00_BRION_Dplus KIA,LCK,2023,Spring,2023/2/16 9:01,BRION,Dplus KIA,0,0,1,0.2,0.6,0.008958567,0.014557671,0.6,0.9,0.3,0.4,0.4,0.4
LCK_2023-02-16 10:37:00_DN Freecs_Gen.G,LCK,2023,Spring,2023/2/16 10:37,DN Freecs,Gen.G,0,0,0,0.6,0.7,0.007829978,0.014541387,0.5,0.8,0.5,0.2,0.4,0.8
LCK_2023-02-16 11:29:00_DN Freecs_Gen.G,LCK,2023,Spring,2023/2/16 11:29,DN Freecs,Gen.G,1,0,1,0.5,0.7,0.007821229,0.015642458,0.5,0.8,0.4,0.2,0.5,0.7
LCK_2023-02-16 12:27:00_DN Freecs_Gen.G,LCK,2023,Spring,2023/2/16 12:27,DN Freecs,Gen.G,0,1,1,0.5,0.6,0.008928571,0.015625,0.5,0.8,0.3,0.2,0.6,0.6
LVP SL_2023-02-16 17:05:00_UCAM Esports_Guasones,LVP SL,2023,Spring,2023/2/16 17:05,UCAM Esports,Guasones,1,1,0,0.3,0,0.003340757,0,0.2,0.8,0.7,0.4,0.5,0.5
LVP SL_2023-02-16 18:08:00_Fnatic TQ_Giants,LVP SL,2023,Spring,2023/2/16 18:08,Fnatic TQ,Giants,1,1,0,0.5,0.4,0.005512679,0.004410143,0.3,0.4,0.3,0.5,0.6,0.6
LVP SL_2023-02-16 19:06:00_Movistar KOI_BISONS ECLUB,LVP SL,2023,Spring,2023/2/16 19:06,Movistar KOI,BISONS ECLUB,1,1,0,0.6,0.7,0.006564551,0.007658643,0.2,0.6,0.3,0.5,0.6,0.6
LVP SL_2023-02-16 19:56:00_Finetwork KOI_Bar鑾絘 eSports,LVP SL,2023,Spring,2023/2/16 19:56,Finetwork KOI,Bar鑾絘 eSports,0,0,1,0.3,0.6,0.003257329,0.006514658,0.2,0.6,0.6,0.7,0.5,0.6
LVP SL_2023-02-16 21:08:00_Rebels Gaming_Los Heretics,LVP SL,2023,Spring,2023/2/16 21:08,Rebels Gaming,Los Heretics,0,0,1,0.8,0.8,0.008592911,0.008592911,0.5,0.7,0.6,0.5,0.7,0.8
DDH_2023-02-17 01:29:00_Atheris Esports_P鑴K Gaming,DDH,2023,,2023/2/17 1:29,Atheris Esports,P鑴K Gaming,0,0,1,0.6,0.6,0,0,0.4,0.5,0.5,0.3,0.3,0.7
DDH_2023-02-17 02:32:00_Zylant Esports_19esports,DDH,2023,,2023/2/17 2:32,Zylant Esports,19esports,1,1,0,1,0.9,0,0,0.4,0.3,0.6,0.2,0.6,0.5
LCKC_2023-02-17 05:07:00_Nongshim Esports Academy_DRX Challengers,LCKC,2023,Spring,2023/2/17 5:07,Nongshim Esports Academy,DRX Challengers,1,2,0,0.5,0.6,0.01487779,0.011689692,0.6,0.5,0.5,0.5,0.6,0.7
LCKC_2023-02-17 05:07:00_Nongshim Esports Academy_T1 Esports Academy,LCKC,2023,Spring,2023/2/17 5:07,Nongshim Esports Academy,T1 Esports Academy,1,1,2,0.5,0.4,0.01487779,0.01381509,0.6,0.5,0.5,0.3,0.8,0.7
